"Year","State","Class","Variable","District","Category","Variable_Type","Used_in_ANESRake_Weighting","Valid_for_Accuracy","CES_Candidate","True_Candidate","Match_Score","Benchmark","CES_Unweighted","CES_Weighted","CES_ANESRake_Weighted","Error_Unweighted","Error_CES_Weighted","Error_ANESRake","n_respondents"
2012,"CALIFORNIA","Candidate Choice","U.S. House","District 16","Democrat","Secondary",FALSE,TRUE,"Jim Costa","Jim Costa",0,57.40861308918277,48.888888888888886,46.269250290814625,17.214725090117618,-8.519724200293886,-11.139362798368147,-40.193887999065154,45
2012,"CALIFORNIA","Candidate Choice","U.S. House","District 7","Democrat","Secondary",FALSE,TRUE,"Ami Bera","Ami Bera",0,51.68154092158176,51.76470588235295,57.600921632964216,56.66194774285523,0.0831649607711924,5.919380711382459,4.980406821273476,85
2012,"CALIFORNIA","Candidate Choice","U.S. House","District 11","Democrat","Secondary",FALSE,TRUE,"George Miller","George Miller",0,69.73172756609549,61.627906976744185,64.34908515840081,47.99776395240076,-8.103820589351301,-5.382642407694675,-21.733963613694726,86
2012,"CALIFORNIA","Candidate Choice","U.S. House","District 22","Republican","Secondary",FALSE,TRUE,"Devin Nunes","Devin G. Nunes",0.07142857142857151,61.87967710723985,57.14285714285714,45.89076402347933,67.16506555179858,-4.736819964382711,-15.988913083760522,5.285388444558727,56
2012,"CALIFORNIA","Candidate Choice","U.S. House","District 49","Republican","Secondary",FALSE,TRUE,"Darrell Issa","Darrell Issa",0,58.16261133647467,50.847457627118644,43.21230159895944,71.42982636980206,-7.315153709356025,-14.950309737515227,13.267215033327389,59
2012,"CALIFORNIA","Candidate Choice","U.S. House","District 36","Democrat","Secondary",FALSE,TRUE,"Raul Ruiz","Raul Ruiz",0,52.93933948938705,48.23529411764706,49.831000651274614,41.10757386454067,-4.704045371739994,-3.108338838112438,-11.831765624846383,85
2012,"CALIFORNIA","Candidate Choice","U.S. House","District 27","Democrat","Secondary",FALSE,TRUE,"Judy Chu","Judy Chu",0,63.977544313881694,74.50980392156863,73.24083801102219,43.09969083093698,10.532259607686939,9.263293697140497,-20.877853482944715,51
2012,"CALIFORNIA","Candidate Choice","U.S. House","District 12","Democrat","Secondary",FALSE,TRUE,"Nancy Pelosi","Nancy Pelosi",0,85.0838567744402,75.67567567567568,82.55446451755812,73.05868678984531,-9.40818109876453,-2.5293922568820904,-12.025169984594896,74
2012,"CALIFORNIA","Candidate Choice","U.S. House","District 5","Democrat","Secondary",FALSE,TRUE,"Mike Thompson","Mike Thompson",0,74.47112331462426,67.77777777777779,70.74125303176062,63.7475454080831,-6.693345536846479,-3.7298702828636436,-10.723577906541166,90
2012,"CALIFORNIA","Candidate Choice","U.S. House","District 47","Democrat","Secondary",FALSE,TRUE,"Alan Lowenthal","Alan Lowenthal",0,56.55922299706102,55.932203389830505,67.63487281265003,48.57142924075493,-0.6270196072305154,11.07564981558901,-7.98779375630609,59
2012,"CALIFORNIA","Candidate Choice","U.S. House","District 46","Democrat","Secondary",FALSE,TRUE,"Loretta Sanchez","Loretta Sanchez",0,63.87477889396923,62.5,43.82837768487356,33.63877130146523,-1.3747788939692285,-20.04640120909567,-30.236007592503995,32
2012,"CALIFORNIA","Candidate Choice","U.S. House","District 33","Democrat","Secondary",FALSE,TRUE,"Henry Waxman","Henry A. Waxman",0.13611111111111107,53.95579555443928,72.22222222222221,75.61408974140018,68.99086219834852,18.266426667782937,21.6582941869609,15.035066643909246,72
2012,"CALIFORNIA","Candidate Choice","U.S. House","District 9","Democrat","Secondary",FALSE,TRUE,"Jerry Mcnerney","Jerry Mcnerney",0,55.55409546783557,40.74074074074074,42.59768328406598,37.19493113056661,-14.813354727094833,-12.956412183769594,-18.359164337268965,54
2012,"CALIFORNIA","Candidate Choice","U.S. House","District 23","Republican","Secondary",FALSE,TRUE,"Kevin Mccarthy","Kevin Mccarthy",0,73.22166821757105,65.67164179104478,64.21801001902196,46.17965767703327,-7.550026426526273,-9.00365819854909,-27.04201054053778,67
2012,"CALIFORNIA","Candidate Choice","U.S. House","District 4","Republican","Secondary",FALSE,TRUE,"Tom Mcclintock","Tom Mcclintock",0,61.109154494451445,64.35643564356435,66.05082389889114,80.26348004059707,3.247281149112908,4.941669404439693,19.15432554614563,101
2012,"CALIFORNIA","Candidate Choice","U.S. House","District 28","Democrat","Secondary",FALSE,TRUE,"Adam Schiff","Adam Schiff",0,76.48746914405923,78.87323943661971,85.28070449653576,81.84777275790576,2.38577029256048,8.793235352476529,5.360303613846526,71
2012,"CALIFORNIA","Candidate Choice","U.S. House","District 45","Republican","Secondary",FALSE,TRUE,"John Campbell","John Campbell",0,58.45800750943795,56.41025641025641,42.098497124134504,73.91159903475071,-2.0477510991815393,-16.359510385303444,15.45359152531276,78
2012,"CALIFORNIA","Candidate Choice","U.S. House","District 38","Democrat","Secondary",FALSE,TRUE,"Linda Sanchez","Linda T. Sánchez",0.10897435897435892,67.54476095719406,57.57575757575758,60.23929618887406,64.31216226726477,-9.96900338143648,-7.30546476832,-3.23259868992929,66
2012,"CALIFORNIA","Candidate Choice","U.S. House","District 52","Democrat","Secondary",FALSE,TRUE,"Scott Peters","Scott Peters",0,51.18144030279477,53.40909090909091,71.6924236240091,64.32890063405442,2.2276506062961374,20.510983321214326,13.147460331259651,88
2012,"CALIFORNIA","Candidate Choice","U.S. House","District 21","Republican","Secondary",FALSE,TRUE,"David Valadao","David G. Valadao",0.0625,57.75908774283429,53.57142857142857,35.16949295722683,77.27014256554394,-4.18765917140572,-22.58959478560746,19.511054822709646,28
2012,"CALIFORNIA","Candidate Choice","U.S. House","District 43","Democrat","Secondary",FALSE,TRUE,"Maxine Waters","Maxine Waters",0,71.24304359512978,62.16216216216216,64.88330495664707,63.158813206836776,-9.080881432967615,-6.35973863848271,-8.084230388293001,37
2012,"CALIFORNIA","Candidate Choice","U.S. House","District 18","Democrat","Secondary",FALSE,TRUE,"Anna Eshoo","Anna G. Eshoo",0.07692307692307698,70.48924599415767,68.05555555555556,71.25648591459165,58.395049175239286,-2.433690438602113,0.7672399204339797,-12.094196818918384,72
2012,"CALIFORNIA","Candidate Choice","U.S. House","District 14","Democrat","Secondary",FALSE,TRUE,"Jackie Speier","Jackie Speier",0,78.91653728661971,69.23076923076923,66.56082028612789,80.00914976778655,-9.685768055850488,-12.355717000491822,1.0926124811668387,65
2012,"CALIFORNIA","Candidate Choice","U.S. House","District 17","Democrat","Secondary",FALSE,TRUE,"Mike Honda","Mike Honda",0,73.54471964859178,76.36363636363637,75.73818656375259,58.29915620471359,2.818916715044594,2.193466915160812,-15.24556344387819,55
2012,"CALIFORNIA","Candidate Choice","U.S. House","District 30","Democrat","Secondary",FALSE,TRUE,"Brad Sherman","Brad Sherman",0,60.300745205788964,53.94736842105263,55.61160969205011,54.23142924544744,-6.353376784736334,-4.689135513738854,-6.069315960341527,76
2012,"CALIFORNIA","Candidate Choice","U.S. House","District 20","Democrat","Secondary",FALSE,TRUE,"Sam Farr","Sam Farr",0,74.06855567258373,64.28571428571429,74.82641649546491,9.174328742988026,-9.782841386869435,0.7578608228811845,-64.8942269295957,42
2012,"CALIFORNIA","Candidate Choice","U.S. House","District 3","Democrat","Secondary",FALSE,TRUE,"John Garamendi","John Garamendi",0,54.230493058879844,54.32098765432099,67.24399916692194,62.667978146469274,0.09049459544114313,13.013506108042094,8.43748508758943,81
2012,"CALIFORNIA","Candidate Choice","U.S. House","District 31","Republican","Secondary",FALSE,TRUE,"Gary Miller","Gary G. Miller",0.07142857142857151,55.182081516446566,63.793103448275865,76.48857932759717,82.75604389444953,8.611021931829299,21.3064978111506,27.573962378002967,58
2012,"CALIFORNIA","Candidate Choice","U.S. House","District 51","Democrat","Secondary",FALSE,TRUE,"Juan Vargas","Juan Vargas",0,71.47768478901868,63.04347826086957,48.088235887849095,33.24192975386254,-8.434206528149112,-23.389448901169587,-38.23575503515614,46
2012,"CALIFORNIA","Candidate Choice","U.S. House","District 19","Democrat","Secondary",FALSE,TRUE,"Zoe Lofgren","Zoe Lofgren",0,73.23577587957385,68.88888888888889,87.4323494950835,77.54034011152172,-4.346886990684965,14.19657361550965,4.3045642319478645,45
2012,"CALIFORNIA","Candidate Choice","U.S. House","District 53","Democrat","Secondary",FALSE,TRUE,"Susan Davis","Susan A. Davis",0.10173160173160178,61.431494519337924,60.49382716049383,60.262940356120495,62.10527920964971,-0.9376673588440951,-1.1685541632174292,0.6737846903117841,81
2012,"CALIFORNIA","Candidate Choice","U.S. House","District 35","Democrat","Secondary",FALSE,TRUE,"Gloria Negrete Mcleod","Gloria Negrete Mcleod",0,55.857863751051305,51.28205128205128,55.67838197803708,49.00126101008773,-4.575812469000027,-0.1794817730142242,-6.856602740963574,39
2012,"CALIFORNIA","Candidate Choice","U.S. House","District 42","Republican","Secondary",FALSE,TRUE,"Ken Calvert","Ken Calvert",0,60.59400689472289,68.11594202898551,60.91051364162515,79.01641929409189,7.521935134262627,0.3165067469022631,18.422412399369,69
2012,"CALIFORNIA","Candidate Choice","U.S. House","District 1","Republican","Secondary",FALSE,TRUE,"Doug La Malfa","Doug La Malfa",0,57.382576568676434,55.55555555555556,53.577517909979264,49.10030971772654,-1.827021013120877,-3.8050586586971704,-8.282266850949895,90
2012,"CALIFORNIA","Candidate Choice","U.S. House","District 41","Democrat","Secondary",FALSE,TRUE,"Mark Takano","Mark Takano",0,58.96773165121946,47.27272727272727,48.275149021259246,53.25288139645795,-11.695004378492186,-10.692582629960214,-5.714850254761508,55
2012,"CALIFORNIA","Candidate Choice","U.S. House","District 39","Republican","Secondary",FALSE,TRUE,"Ed Royce","Ed Royce",0,57.78812304785944,56.451612903225815,49.328916335954304,43.78094361147686,-1.3365101446336283,-8.45920671190514,-14.007179436382586,62
2012,"CALIFORNIA","Candidate Choice","U.S. House","District 25","Republican","Secondary",FALSE,TRUE,"Howard Mckeon","Howard P. Mckeon",0.0625,54.77882278347247,40.25974025974026,34.333963978638735,74.61085713818937,-14.519082523732209,-20.444858804833736,19.832034354716903,77
2012,"CALIFORNIA","Candidate Choice","U.S. House","District 34","Democrat","Secondary",FALSE,TRUE,"Xavier Becerra","Xavier Becerra",0,85.61561988761648,80,77.62891516870378,71.08398904116697,-5.615619887616475,-7.986704718912691,-14.531630846449502,35
2012,"CALIFORNIA","Candidate Choice","U.S. House","District 48","Republican","Secondary",FALSE,TRUE,"Dana Rohrabacher","Dana Rohrabacher",0,60.978581903050575,63.38028169014085,55.038776799398306,70.87106477076827,2.4016997870902728,-5.939805103652269,9.892482867717696,71
2012,"CALIFORNIA","Candidate Choice","U.S. House","District 40","Democrat","Secondary",FALSE,TRUE,"Lucille Roybal-Allard","Lucille Roybal-Allard",0,58.89146416254491,69.23076923076923,80.44196684559026,67.75051318622852,10.33930506822432,21.55050268304535,8.85904902368361,13
2012,"CALIFORNIA","Candidate Choice","U.S. House","District 44","Democrat","Secondary",FALSE,TRUE,"Janice Hahn","Janice Hahn",0,60.223149163944115,65,77.00044270752004,66.66817997479717,4.7768508360558855,16.777293543575922,6.445030810853055,20
2012,"WASHINGTON","Candidate Choice","U.S. House","District 5","Republican","Secondary",FALSE,TRUE,"Cathy Mcmorris Rogers","Cathy Mcmorris Rodgers",0.015151515151515138,61.918218408311674,60.65573770491803,63.19515415985414,77.85199823774603,-1.262480703393642,1.2769357515424673,15.933779829434357,122
2012,"WASHINGTON","Candidate Choice","U.S. House","District 7","Democrat","Secondary",FALSE,TRUE,"Jim Mcdermott","Jim Mcdermott",0,79.65401249399328,75.53956834532374,78.26224917821712,70.60170588600563,-4.114444148669534,-1.39176331577616,-9.052306607987646,139
2012,"WASHINGTON","Candidate Choice","U.S. House","District 3","Republican","Secondary",FALSE,TRUE,"Jaime Herrera Beutler","Jaime Herrera Beutler",0,60.37960555865579,59.12408759124088,57.198233276873154,65.92392031215991,-1.2555179674149102,-3.181372281782636,5.544314753504118,137
2012,"WASHINGTON","Candidate Choice","U.S. House","District 9","Democrat","Secondary",FALSE,TRUE,"Adam Smith","Adam Smith",0,71.61733280127098,71.42857142857143,73.07693876534096,74.05649650991384,-0.1887613726995454,1.4596059640699792,2.439163708642866,91
2012,"WASHINGTON","Candidate Choice","U.S. House","District 8","Republican","Secondary",FALSE,TRUE,"Dave Reichert","Dave Reichert",0,59.65242146380218,45.714285714285715,39.97761838998041,20.45414474409661,-13.938135749516462,-19.67480307382177,-39.19827671970557,70
2012,"WASHINGTON","Candidate Choice","U.S. House","District 2","Democrat","Secondary",FALSE,TRUE,"Rick Larsen","Rick Larsen",0,61.14174752142802,55.42168674698795,63.378992645665235,61.078592515995055,-5.720060774440071,2.2372451242372122,-0.06315500543296793,83
2012,"WASHINGTON","Candidate Choice","U.S. House","District 10","Democrat","Secondary",FALSE,TRUE,"Denny Heck","Denny Heck",0,58.5582058566826,57.28155339805825,62.914333151806865,79.0231240110079,-1.2766524586243477,4.356127295124267,20.464918154325296,103
2012,"WASHINGTON","Candidate Choice","U.S. House","District 6","Democrat","Secondary",FALSE,TRUE,"Derek Kilmer","Derek Kilmer",0,58.99786969082071,53.57142857142857,49.30811074750071,54.398796298876476,-5.426441119392138,-9.689758943319994,-4.599073391944231,140
2012,"WASHINGTON","Candidate Choice","U.S. House","District 1","Democrat","Secondary",FALSE,TRUE,"Suzan Delbene","Suzan Delbene",0,53.936175398827594,52.88461538461539,54.30965663599542,51.04450888908146,-1.0515600142122068,0.3734812371678231,-2.8916665097461305,104
2012,"WASHINGTON","Candidate Choice","U.S. House","District 4","Republican","Secondary",FALSE,TRUE,"Doc Hastings","Doc Hastings",0,66.22006170594251,58.97435897435898,50.123623003110396,43.440373389769015,-7.245702731583535,-16.096438702832117,-22.779688316173498,78
2012,"IOWA","Candidate Choice","U.S. House","District 2","Democrat","Secondary",FALSE,TRUE,"Dave Loebsack","Dave Loebsack",0,55.56697921447774,60.30534351145038,67.01050016652454,24.02083301463441,4.738364296972641,11.443520952046796,-31.54614619984333,131
2012,"IOWA","Candidate Choice","U.S. House","District 4","Republican","Secondary",FALSE,TRUE,"Steve King","Steve King",0,52.943106728802306,55.96330275229357,64.17483949149837,64.69440458061948,3.020196023491266,11.231732762696069,11.75129785181717,109
2012,"IOWA","Candidate Choice","U.S. House","District 1","Democrat","Secondary",FALSE,TRUE,"Bruce Braley","Bruce Braley",0,56.90739902110534,57.52212389380531,54.30749532221548,48.91825691589903,0.6147248726999663,-2.599903698889861,-7.989142105206312,113
2012,"IOWA","Candidate Choice","U.S. House","District 3","Republican","Secondary",FALSE,TRUE,"Tom Latham","Tom Latham",0,52.21770128372823,52.800000000000004,46.01662978074781,57.791293421952425,0.5822987162717723,-6.201071502980419,5.573592138224193,125
2012,"MINNESOTA","Candidate Choice","U.S. House","District 5","Democrat","Secondary",FALSE,TRUE,"Keith Ellison","Keith Ellison",0,74.46735365898701,81.57894736842105,82.2191038741112,79.19531377548061,7.111593709434047,7.75175021512419,4.727960116493605,114
2012,"MINNESOTA","Candidate Choice","U.S. House","District 6","Republican","Secondary",FALSE,TRUE,"Michele Bachmann","Michele Bachmann",0,50.46838967994076,53.40909090909091,51.44254763163754,28.337288233063095,2.940701229150143,0.9741579516967747,-22.13110144687767,88
2012,"MINNESOTA","Candidate Choice","U.S. House","District 2","Republican","Secondary",FALSE,TRUE,"John Kline","John Kline",0,54.00729817043571,49.549549549549546,50.2510272036676,41.64918210480914,-4.457748620886164,-3.7562709667681133,-12.358116065626568,111
2012,"MINNESOTA","Candidate Choice","U.S. House","District 7","Democrat","Secondary",FALSE,TRUE,"Collin Peterson","Collin C. Peterson",0.05555555555555558,60.380186582655625,52.112676056338024,36.413347899899925,43.60658061453581,-8.2675105263176,-23.9668386827557,-16.773605968119817,71
2012,"MINNESOTA","Candidate Choice","U.S. House","District 4","Democrat","Secondary",FALSE,TRUE,"Betty Mccollum","Betty Mccollum",0,62.267414961881194,57.14285714285714,55.24770615567196,82.78785861255336,-5.124557819024055,-7.0197088062092305,20.52044365067217,98
2012,"MINNESOTA","Candidate Choice","U.S. House","District 3","Republican","Secondary",FALSE,TRUE,"Erik Paulsen","Erik Paulsen",0,58.095661148926716,58.4070796460177,47.787916370377616,50.101496224773214,0.31141849709098324,-10.3077447785491,-7.994164924153502,113
2012,"MINNESOTA","Candidate Choice","U.S. House","District 8","Democrat","Secondary",FALSE,TRUE,"Rick Nolan","Richard Nolan",0.22849002849002842,54.2821838869206,47.19101123595505,48.484058340208584,43.35486947055593,-7.091172650965547,-5.798125546712015,-10.927314416364666,89
2012,"MINNESOTA","Candidate Choice","U.S. House","District 1","Democrat","Secondary",FALSE,TRUE,"Tim Walz","Tim Walz",0,57.5238180302489,58.536585365853654,58.03301268237727,76.77668841709882,1.0127673356047566,0.5091946521283717,19.252870386849928,82
2012,"VIRGINIA","Candidate Choice","U.S. House","District 7","Republican","Secondary",FALSE,TRUE,"Eric Cantor","Eric I. Cantor",0.07142857142857151,58.38642189631561,53.2258064516129,49.18001427636558,16.827290087516758,-5.160615444702714,-9.206407619950028,-41.55913180879885,124
2012,"VIRGINIA","Candidate Choice","U.S. House","District 6","Republican","Secondary",FALSE,TRUE,"Bob Goodlatte","Robert W. Goodlatte",0.27344804318488536,65.23080153013495,62.616822429906534,64.89646867410771,72.87934386261973,-2.61397910022842,-0.3343328560272454,7.64854233248478,107
2012,"VIRGINIA","Candidate Choice","U.S. House","District 11","Democrat","Secondary",FALSE,TRUE,"Gerald 'Gerry' Connolly","Gerald E. Connolly",0.17410249123804122,60.981269733297616,44.44444444444444,44.578792394752384,37.82208454707285,-16.536825288853173,-16.402477338545232,-23.159185186224768,99
2012,"VIRGINIA","Candidate Choice","U.S. House","District 2","Republican","Secondary",FALSE,TRUE,"Scott Rigell","Scott E. Rigell",0.12222222222222223,53.75781800777435,53.535353535353536,54.304426773023685,55.52770865303431,-0.22246447242081047,0.5466087652493385,1.769890645259963,99
2012,"VIRGINIA","Candidate Choice","U.S. House","District 10","Republican","Secondary",FALSE,TRUE,"Frank Wolf","Frank R. Wolf",0.07692307692307698,58.409470478436,60.215053763440864,60.82077825837216,57.49314207343078,1.8055832850048645,2.411307779936159,-0.916328405005217,93
2012,"VIRGINIA","Candidate Choice","U.S. House","District 8","Democrat","Secondary",FALSE,TRUE,"Jim Moran","Jim Moran",0,64.59436140859428,65.0485436893204,67.64244556648251,67.1338614047583,0.45418228072611555,3.0480841578882263,2.539499996164025,103
2012,"VIRGINIA","Candidate Choice","U.S. House","District 1","Republican","Secondary",FALSE,TRUE,"Rob Wittman","Robert J. Wittman",0.17825311942959,56.28969243790743,44.11764705882353,44.217176956224804,41.83342071076595,-12.172045379083904,-12.072515481682629,-14.456271727141484,102
2012,"VIRGINIA","Candidate Choice","U.S. House","District 3","Democrat","Secondary",FALSE,TRUE,"Robert Scott","Robert C. Scott",0.09444444444444444,81.2699099505857,66.3265306122449,69.85260196944594,42.711029677018246,-14.943379338340804,-11.417307981139757,-38.55888027356745,98
2012,"VIRGINIA","Candidate Choice","U.S. House","District 4","Republican","Secondary",FALSE,TRUE,"Randy Forbes","Randy J. Forbes",0.06666666666666676,56.93308879404421,50,48.97768721933549,62.70604125334756,-6.93308879404421,-7.955401574708716,5.772952459303347,76
2012,"VIRGINIA","Candidate Choice","U.S. House","District 9","Republican","Secondary",FALSE,TRUE,"Morgan Griffith","Morgan H. Griffith",0.1333333333333333,61.28861160652129,65.11627906976744,72.27349010268547,86.42378427757606,3.8276674632461507,10.984878496164178,25.135172671054768,86
2012,"VIRGINIA","Candidate Choice","U.S. House","District 5","Republican","Secondary",FALSE,TRUE,"Robert Hurt","Robert Hurt",0,55.444671383552944,47.27272727272727,44.57705647586099,68.30211630978219,-8.17194411082567,-10.867614907691951,12.857444926229249,110
2012,"OHIO","Candidate Choice","U.S. House","District 3","Democrat","Secondary",FALSE,TRUE,"Joyce Beatty","Joyce Beatty",0,68.29061245472286,64.13043478260869,60.80974844322926,46.37684152325222,-4.160177672114173,-7.480864011493601,-21.913770931470644,92
2012,"OHIO","Candidate Choice","U.S. House","District 4","Republican","Secondary",FALSE,TRUE,"Jim Jordan","Jim Jordan",0,58.35276902727813,60.46511627906976,62.153381281970034,70.60492628617004,2.1123472517916326,3.800612254691906,12.252157258891913,86
2012,"OHIO","Candidate Choice","U.S. House","District 1","Republican","Secondary",FALSE,TRUE,"Stave Chabot","Steve Chabot",0.08585858585858597,57.73456175868419,64,67.42428083441182,55.65052575763436,6.265438241315813,9.68971907572763,-2.0840360010498244,100
2012,"OHIO","Candidate Choice","U.S. House","District 6","Republican","Secondary",FALSE,TRUE,"Bill Johnson","Bill Johnson",0,53.251343129005114,54.794520547945204,51.04462036252586,33.113962407075746,1.5431774189400898,-2.2067227664792526,-20.137380721929368,73
2012,"OHIO","Candidate Choice","U.S. House","District 16","Republican","Secondary",FALSE,TRUE,"Jim Renacci","Jim Renacci",0,52.046681713799046,60.17699115044248,52.79193142254223,67.68460851006705,8.130309436643437,0.7452497087431809,15.637926796268005,113
2012,"OHIO","Candidate Choice","U.S. House","District 14","Republican","Secondary",FALSE,TRUE,"Dave Joyce","David P. Joyce",0.1523809523809525,54.037036819093906,58.666666666666664,64.44457490975176,69.00297372766168,4.629629847572758,10.407538090657859,14.965936908567777,75
2012,"OHIO","Candidate Choice","U.S. House","District 13","Democrat","Secondary",FALSE,TRUE,"Tim Ryan","Tim Ryan",0,72.76986020295911,65.68627450980392,63.73572807313062,69.40607636053599,-7.083585693155186,-9.034132129828485,-3.3637838424231177,102
2012,"OHIO","Candidate Choice","U.S. House","District 15","Republican","Secondary",FALSE,TRUE,"Steve Stivers","Steve Stivers",0,61.55878428020932,56.52173913043478,70.9789243007166,82.43371194455862,-5.037045149774542,9.420140020507276,20.8749276643493,69
2012,"OHIO","Candidate Choice","U.S. House","District 2","Republican","Secondary",FALSE,TRUE,"Brad Wenstrup","Brad Wenstrup",0,58.63311414957405,53.42465753424658,50.26318994030383,30.79175475810735,-5.208456615327471,-8.369924209270216,-27.8413593914667,73
2012,"OHIO","Candidate Choice","U.S. House","District 7","Republican","Secondary",FALSE,TRUE,"Bob Gibbs","Bob Gibbs",0,56.395577115499094,50,59.04784862222995,60.589954248898756,-6.395577115499094,2.6522715067308553,4.194377133399662,80
2012,"OHIO","Candidate Choice","U.S. House","District 8","Republican","Secondary",FALSE,TRUE,"John Boehner","John A. Boehner",0.06666666666666676,99.97484195064153,88.13559322033898,93.33573637208232,99.43784812186041,-11.839248730302558,-6.63910557855921,-0.5369938287811209,59
2012,"OHIO","Candidate Choice","U.S. House","District 12","Republican","Secondary",FALSE,TRUE,"Patrick J. Tiberi","Pat Tiberi",0.25392156862745097,63.46855257158985,56.17977528089888,47.70578986893605,48.60475243159162,-7.288777290690973,-15.762762702653802,-14.863800139998233,89
2012,"OHIO","Candidate Choice","U.S. House","District 11","Democrat","Secondary",FALSE,TRUE,"Marcia L. Fudge","Marcia L. Fudge",0,100,94.36619718309859,94.81690314573575,89.96009107020822,-5.633802816901408,-5.1830968542642495,-10.039908929791778,71
2012,"OHIO","Candidate Choice","U.S. House","District 10","Republican","Secondary",FALSE,TRUE,"Mike Turner","Mike Turner",0,59.5419694512842,55.670103092783506,53.50710029412426,77.72429100396138,-3.8718663585006965,-6.034869157159946,18.18232155267718,97
2012,"OHIO","Candidate Choice","U.S. House","District 5","Republican","Secondary",FALSE,TRUE,"Bob Latta","Bob Latta",0,57.26814407266154,57.14285714285714,53.956447862567146,59.8235877733906,-0.12528692980440326,-3.3116962100943965,2.5554437007290574,77
2012,"OHIO","Candidate Choice","U.S. House","District 9","Democrat","Secondary",FALSE,TRUE,"Marcy Kaptur","Marcy Kaptur",0,73.03817336651396,66.98113207547169,60.37438212643276,64.7335817776569,-6.0570412910422675,-12.663791240081203,-8.304591588857065,106
2012,"COLORADO","Candidate Choice","U.S. House","District 3","Republican","Secondary",FALSE,TRUE,"Scott Tipton","Scott R. Tipton",0.06666666666666676,53.309798776663385,50.588235294117645,37.848694359130064,53.74856401847463,-2.72156348254574,-15.46110441753332,0.43876524181124665,85
2012,"COLORADO","Candidate Choice","U.S. House","District 2","Democrat","Secondary",FALSE,TRUE,"Jared Polis","Jared Polis",0,55.68527918781726,55.140186915887845,65.61855767922809,27.4959193283616,-0.5450922719294127,9.933278491410832,-28.189359859455656,107
2012,"COLORADO","Candidate Choice","U.S. House","District 1","Democrat","Secondary",FALSE,TRUE,"Diana Degette","Diana Degette",0,68.22512836417519,63.10679611650486,52.763055370962675,63.287274124958,-5.118332247670331,-15.462072993212516,-4.937854239217188,103
2012,"COLORADO","Candidate Choice","U.S. House","District 6","Republican","Secondary",FALSE,TRUE,"Mike Coffman","Mike Coffman",0,47.80732195244289,56.481481481481474,48.32460345941499,63.17831276892384,8.674159529038583,0.5172815069720968,15.370990816480948,108
2012,"COLORADO","Candidate Choice","U.S. House","District 4","Republican","Secondary",FALSE,TRUE,"Cory Gardner","Cory Gardner",0,58.42388764255001,61,65.71153745324364,62.63362814413399,2.5761123574499933,7.28764981069363,4.209740501583987,100
2012,"COLORADO","Candidate Choice","U.S. House","District 7","Democrat","Secondary",FALSE,TRUE,"Ed Perlmutter","Ed Perlmutter",0,53.51203918233276,48.214285714285715,51.758920974661336,46.58494098594703,-5.297753468047041,-1.7531182076714202,-6.927098196385728,112
2012,"COLORADO","Candidate Choice","U.S. House","District 5","Republican","Secondary",FALSE,TRUE,"Doug Lamborn","Doug Lamborn",0,64.97882741987456,61.53846153846154,53.19723349475666,56.34949446510444,-3.4403658814130225,-11.781593925117903,-8.62933295477012,117
2012,"ILLINOIS","Candidate Choice","U.S. House","District 3","Democrat","Secondary",FALSE,TRUE,"Daniel Lipinski","Daniel William Lipinski",0.19371980676328504,68.4818870283038,56.25,61.056600896608245,59.74887600403294,-12.231887028303802,-7.425286131695557,-8.733011024270866,64
2012,"ILLINOIS","Candidate Choice","U.S. House","District 7","Democrat","Secondary",FALSE,TRUE,"Danny K. Davis","Danny K. Davis",0,84.64014523364813,83.92857142857143,84.95596406681665,99.99652136711616,-0.7115738050766964,0.315818833168521,15.356376133468032,56
2012,"ILLINOIS","Candidate Choice","U.S. House","District 2","Democrat","Secondary",FALSE,TRUE,"Jesse Jackson Jr.","Jesse L. Jr. Jackson",0.15784313725490207,63.25005374321492,62.121212121212125,48.87663975766644,54.549736395225466,-1.1288416220027955,-14.373413985548481,-8.700317347989454,66
2012,"ILLINOIS","Candidate Choice","U.S. House","District 11","Democrat","Secondary",FALSE,TRUE,"Bill Foster","Bill Foster",0,58.56505239977192,47.77777777777778,52.08016591045952,61.26811824734012,-10.787274621994143,-6.484886489312402,2.7030658475681975,90
2012,"ILLINOIS","Candidate Choice","U.S. House","District 5","Democrat","Secondary",FALSE,TRUE,"Mike Quigly","Mike Quigley",0.0277777777777779,65.73377173354243,73.4375,75.21442150236724,65.48544032285706,7.703728266457574,9.480649768824819,-0.2483314106853669,64
2012,"ILLINOIS","Candidate Choice","U.S. House","District 8","Democrat","Secondary",FALSE,TRUE,"Tammy Duckworth","Tammy Duckworth",0,54.7421645206295,47.82608695652174,46.568279913862874,49.06803892346206,-6.916077564107759,-8.173884606766627,-5.674125597167439,69
2012,"ILLINOIS","Candidate Choice","U.S. House","District 1","Democrat","Secondary",FALSE,TRUE,"Bobby Rush","Bobby L. Rush",0.07692307692307698,73.82216902918553,71.42857142857143,74.2307532047143,67.58038392869605,-2.3935976006141004,0.40858417552877313,-6.24178510048948,77
2012,"ILLINOIS","Candidate Choice","U.S. House","District 10","Democrat","Secondary",FALSE,TRUE,"Brad Schneider","Brad Schneider",0,50.62884282332655,43.67816091954023,43.217741160074404,41.851419821556114,-6.950681903786318,-7.411101663252147,-8.777423001770437,87
